P1_lpo_loRa,P1_ratio_loRa,P1_conc_loRa,P2_lpo_loRa,P2_ratio_loRa,P2_conc_loRa,Temperature_loRa,Pressure_loRa,Humidity_loRa,pm1Palas,pm2_5Palas,pm4Palas,pm10Palas,pmTotalPalas,dCnPalas
0,0.0,0.62,260485,1.74,897.94,23.29,98309,40,7.15,8.3,9.68333333333333,14.3433333333333,18.9166666666667,241.973333333333
0,0.0,0.62,0,0.0,0.62,23.34,98310,40,7.15,8.29333333333333,9.61333333333333,14.5366666666667,21.3466666666667,242.103333333333
149138,0.99,514.96,374331,2.5,1291.73,23.27,98307,40,7.13666666666667,8.27,9.58,14.48,22.2833333333333,241.926666666667
0,0.0,0.62,0,0.0,0.62,23.28,98312,40,7.11333333333333,8.21666666666667,9.56666666666667,14.0433333333333,21.55,241.433333333333
0,0.0,0.62,64246,0.43,222.73,23.27,98307,40,7.11,8.18666666666667,9.44333333333333,14.0966666666667,21.69,241.113333333333
0,0.0,0.62,1776,0.01,6.78,23.23,98305,40,7.10333333333333,8.17666666666667,9.40333333333333,14.18,21.8333333333333,241.01
0,0.0,0.62,0,0.0,0.62,23.24,98310,40,7.10333333333333,8.14333333333333,9.37,13.7866666666667,21.2466666666667,240.833333333333
73437,0.49,254.42,305822,2.04,1054.33,23.15,98308,40,7.08,8.11333333333333,9.30666666666667,13.7233333333333,21.18,240.223333333333
57672,0.38,200.05,158863,1.06,548.39,23.21,98309,40,7.06333333333333,8.13333333333333,9.39333333333333,13.8066666666667,21.27,239.643333333333
0,0.0,0.62,0,0.0,0.62,23.13,98304,40,7.04333333333333,8.14666666666667,9.49,13.93,21.4166666666667,238.843333333333
0,0.0,0.62,102706,0.68,355.24,23.19,98306,40,7.02666666666667,8.13666666666667,9.55666666666667,13.7266666666667,20.7466666666667,238.15
0,0.0,0.62,0,0.0,0.62,23.23,98303,40,7.00333333333333,8.06666666666667,9.59333333333333,12.65,18.3733333333333,237.376666666667
0,0.0,0.62,46587,0.31,161.79,23.23,98303,40,6.98666666666667,8.08333333333333,9.63,13.5366666666667,21.19,236.563333333333
0,0.0,0.62,88171,0.59,305.19,23.22,98298,40,6.96333333333333,8.09333333333333,9.63666666666667,13.96,22.5833333333333,235.776666666667
0,0.0,0.62,5753,0.04,20.56,23.26,98301,40,6.93333333333333,8.06,9.58,13.8966666666667,22.5133333333333,234.816666666667
83734,0.56,289.91,235175,1.57,810.79,23.3,98302,40,6.90333333333333,8.01,9.50666666666667,13.8333333333333,22.4566666666667,233.86
24608,0.16,85.83,174322,1.16,601.53,23.32,98305,40,6.88,7.94666666666667,9.37333333333333,13.7,22.3133333333333,232.613333333333
0,0.0,0.62,46836,0.31,162.65,23.33,98299,40,6.84,7.97333333333333,9.31333333333333,14.8,24.71,231.43
0,0.0,0.62,0,0.0,0.62,23.3,98302,40,6.82,7.96,9.29666666666667,14.74,24.63,230.526666666667
0,0.0,0.62,0,0.0,0.62,23.26,98301,40,6.81,7.99,9.33333333333333,15.1466666666667,26.6,230.33
0,0.0,0.62,95480,0.64,330.36,23.24,98303,40,6.81333333333333,7.96,9.29,14.7833333333333,26.75,230.706666666667
0,0.0,0.62,0,0.0,0.62,23.24,98299,40,6.82333333333333,7.96,9.28,14.6433333333333,26.5366666666667,230.953333333333
0,0.0,0.62,22217,0.15,77.56,23.23,98293,40,6.82333333333333,7.99333333333333,9.36,14.7166666666667,26.6233333333333,231.066666666667
0,0.0,0.62,0,0.0,0.62,23.12,98298,40,6.80666666666667,7.92,9.21666666666667,14.3566666666667,26.14,230.866666666667
40636,0.27,141.23,293888,1.96,1013.12,23.13,98299,40,6.79,7.95,9.24666666666667,15.0966666666667,29.7666666666667,230.663333333333
0,0.0,0.62,51249,0.34,177.88,23.03,98298,41,6.78333333333333,7.95666666666667,9.28,15.1833333333333,29.62,230.223333333333
0,0.0,0.62,1259,0.01,4.98,23.08,98296,41,6.77,7.94333333333333,9.27333333333333,15.1833333333333,29.62,230.116666666667
0,0.0,0.62,0,0.0,0.62,23.07,98297,41,6.76,7.92,9.23666666666667,15.1466666666667,29.5866666666667,230.22
0,0.0,0.62,0,0.0,0.62,23.05,98291,41,6.75333333333333,7.91333333333333,9.23666666666667,15.1433333333333,29.58,230.333333333333
0,0.0,0.62,129090,0.86,446.02,22.96,98291,41,6.75,7.92666666666667,9.26333333333333,15.3233333333333,29.8333333333333,230.236666666667
175772,1.17,606.51,249346,1.66,859.57,22.96,98291,41,6.75,7.97,9.24333333333333,16.4166666666667,32.5466666666667,230.22
0,0.0,0.62,11581,0.08,40.75,22.96,98294,41,6.74,7.96,9.16333333333333,16.6266666666667,32.8933333333333,229.96
0,0.0,0.62,94384,0.63,326.59,23.02,98295,41,6.75,7.96666666666667,9.13,16.8266666666667,33.2033333333333,230.316666666667
0,0.0,0.62,0,0.0,0.62,22.97,98294,41,6.75,7.97,9.12,16.79,33.1566666666667,230.713333333333
75700,0.5,262.22,143159,0.95,494.4,23.0,98295,41,6.74333333333333,7.97,9.12,16.79,33.1533333333333,230.776666666667
0,0.0,0.62,0,0.0,0.62,22.99,98290,41,6.74333333333333,7.96333333333333,9.11333333333333,16.7833333333333,33.1433333333333,231.026666666667
0,0.0,0.62,33697,0.22,117.26,22.97,98291,41,6.75,7.98,9.16333333333333,16.8166666666667,33.18,231.383333333333
0,0.0,0.62,0,0.0,0.62,22.92,98284,41,6.75333333333333,7.96666666666667,9.10666666666667,16.7266666666667,33.0666666666667,231.65
0,0.0,0.62,0,0.0,0.62,22.94,98288,41,6.75333333333333,8.00333333333333,9.22333333333333,17.0333333333333,33.48,231.576666666667
0,0.0,0.62,0,0.0,0.62,22.97,98284,41,6.74666666666667,8.02666666666667,9.30333333333333,17.1166666666667,33.5733333333333,231.393333333333
164005,1.09,566.07,202046,1.35,696.84,22.96,98281,41,6.73666666666667,8.00666666666667,9.33,16.8166666666667,31.0,231.133333333333
152775,1.02,527.46,192812,1.29,665.09,22.88,98275,41,6.72666666666667,8.00666666666667,9.38,16.7033333333333,29.76,231.09
0,0.0,0.62,0,0.0,0.62,22.88,98281,41,6.73333333333333,7.98666666666667,9.3,16.6033333333333,29.6433333333333,231.336666666667
0,0.0,0.62,0,0.0,0.62,22.88,98277,41,6.72333333333333,7.96,9.28666666666667,16.3466666666667,29.2566666666667,231.346666666667
0,0.0,0.62,0,0.0,0.62,22.91,98282,42,6.72333333333333,7.96333333333333,9.31666666666667,16.2566666666667,29.1066666666667,231.24
0,0.0,0.62,0,0.0,0.62,22.88,98282,42,6.72,7.94333333333333,9.29,16.2266666666667,29.0733333333333,231.256666666667
0,0.0,0.62,0,0.0,0.62,22.92,98279,42,6.72666666666667,7.92666666666667,9.23333333333333,16.17,29.0133333333333,231.733333333333
0,0.0,0.62,28808,0.19,100.36,22.87,98278,42,6.73333333333333,7.91,9.15666666666667,16.2433333333333,30.11,232.0
0,0.0,0.62,10217,0.07,36.02,22.87,98276,42,6.77333333333333,7.91,9.03666666666667,16.4666666666667,32.39,233.926666666667
97343,0.65,336.78,307592,2.05,1060.45,22.89,98278,42,6.78,7.90666666666667,9.0,16.4266666666667,32.34,234.56
0,0.0,0.62,30971,0.21,107.83,22.84,98273,42,6.78666666666667,7.88333333333333,8.96,15.5433333333333,29.5166666666667,235.233333333333
70593,0.47,244.62,174980,1.17,603.79,22.89,98275,42,6.81,7.9,9.01333333333333,15.37,29.1666666666667,236.443333333333
94711,0.63,327.71,133853,0.89,462.4,22.89,98279,42,6.83,7.92666666666667,8.97333333333333,15.6933333333333,31.05,237.413333333333
0,0.0,0.62,19627,0.13,68.6,22.82,98275,42,6.84666666666667,7.93,8.96333333333333,15.68,31.03,238.296666666667
0,0.0,0.62,0,0.0,0.62,22.83,98274,42,6.85666666666667,7.94,8.96,15.77,31.1633333333333,239.11
0,0.0,0.62,0,0.0,0.62,22.82,98278,42,6.88,7.91666666666667,8.95333333333333,15.1133333333333,29.6966666666667,239.986666666667
0,0.0,0.62,0,0.0,0.62,22.82,98276,42,6.88333333333333,7.95,8.94666666666667,15.9533333333333,31.4166666666667,240.766666666667
0,0.0,0.62,135598,0.9,468.4,22.81,98280,42,6.89666666666667,7.95,8.98333333333333,15.64,29.5633333333333,241.426666666667
0,0.0,0.62,0,0.0,0.62,22.83,98277,42,6.89666666666667,7.94666666666667,8.97,15.74,30.9366666666667,241.446666666667
0,0.0,0.62,0,0.0,0.62,22.83,98278,42,6.88333333333333,7.97333333333333,9.01666666666667,16.2333333333333,32.6333333333333,241.246666666667
0,0.0,0.62,2957,0.02,10.87,22.81,98280,42,6.87,7.95666666666667,8.98333333333333,16.4333333333333,32.9533333333333,241.136666666667
0,0.0,0.62,34199,0.23,118.99,22.83,98278,42,6.86666666666667,7.96,9.0,16.49,33.03,241.096666666667
0,0.0,0.62,88908,0.59,307.73,22.79,98276,42,6.88666666666667,7.89333333333333,8.96333333333333,15.1033333333333,27.8766666666667,241.453333333333
0,0.0,0.62,10519,0.07,37.07,22.78,98279,42,6.89,7.84333333333333,8.89333333333333,14.6566666666667,27.23,242.023333333333
0,0.0,0.62,27934,0.19,97.33,22.8,98281,42,6.88666666666667,7.84666666666667,8.89,14.6666666666667,27.24,242.166666666667
0,0.0,0.62,113850,0.76,393.59,22.76,98278,42,6.88333333333333,7.86333333333333,8.94666666666667,14.9166666666667,28.54,241.896666666667
0,0.0,0.62,177899,1.19,613.83,22.74,98273,42,6.87,7.86333333333333,8.93333333333333,15.2066666666667,30.8933333333333,241.733333333333
0,0.0,0.62,0,0.0,0.62,22.68,98279,42,6.87,7.85666666666667,8.87333333333333,15.5033333333333,32.7,241.783333333333
0,0.0,0.62,0,0.0,0.62,22.69,98277,42,6.87333333333333,7.83,8.82333333333333,15.3733333333333,34.1233333333333,241.713333333333
0,0.0,0.62,0,0.0,0.62,22.68,98279,42,6.88,7.81666666666667,8.82,15.08,33.6833333333333,241.97
53581,0.36,185.93,194245,1.29,670.02,22.69,98274,42,6.87,7.83,8.88666666666667,15.14,33.75,241.753333333333
212261,1.42,731.97,311151,2.07,1072.74,22.69,98275,42,6.87333333333333,7.86666666666667,8.93666666666667,15.5466666666667,34.3666666666667,241.866666666667
0,0.0,0.62,35232,0.23,122.56,22.64,98274,42,6.86333333333333,7.88666666666667,9.02,15.7833333333333,34.68,241.61
0,0.0,0.62,0,0.0,0.62,22.64,98279,42,6.86333333333333,7.92333333333333,9.13666666666667,15.9033333333333,34.8133333333333,241.456666666667
0,0.0,0.62,11697,0.08,41.15,22.69,98279,42,6.86666666666667,7.94666666666667,9.21333333333333,16.03,34.97,241.54
0,0.0,0.62,0,0.0,0.62,22.72,98275,42,6.87666666666667,7.95,9.2,16.1,35.07,241.606666666667
52707,0.35,182.92,121700,0.81,420.6,22.7,98277,42,6.87,7.98666666666667,9.32666666666667,16.2333333333333,35.2266666666667,241.203333333333
222220,1.48,766.22,310337,2.07,1069.93,22.68,98282,42,6.88333333333333,7.98333333333333,9.29666666666667,16.0033333333333,34.9,241.153333333333
0,0.0,0.62,181367,1.21,625.75,22.71,98280,42,6.87333333333333,7.94,9.19666666666667,15.9066666666667,34.79,241.086666666667
0,0.0,0.62,0,0.0,0.62,22.73,98278,42,6.87333333333333,7.92333333333333,9.14333333333333,15.8533333333333,34.73,240.87
0,0.0,0.62,101535,0.68,351.21,22.65,98280,42,6.86666666666667,7.95666666666667,9.27,16.1366666666667,35.1,240.72
0,0.0,0.62,109937,0.73,380.13,22.65,98275,42,6.86666666666667,7.97,9.3,16.1733333333333,35.1433333333333,240.366666666667
0,0.0,0.62,103477,0.69,357.89,22.65,98277,42,6.86,7.97666666666667,9.33666666666667,16.2066666666667,35.18,239.893333333333
26279,0.18,91.61,131769,0.88,455.23,22.71,98276,42,6.86,8.0,9.45,16.34,35.34,239.743333333333
108528,0.72,375.28,159218,1.06,549.61,22.68,98276,42,6.85333333333333,8.01333333333333,9.48,16.38,35.38,239.643333333333
30372,0.2,105.76,164347,1.1,567.24,22.67,98272,42,6.84666666666667,8.00333333333333,9.47333333333333,16.3666666666667,35.3666666666667,239.253333333333
58960,0.39,204.49,124245,0.83,429.35,22.63,98270,42,6.85,8.01666666666667,9.50666666666667,16.3233333333333,34.3266666666667,239.483333333333
0,0.0,0.62,97721,0.65,338.08,22.64,98268,43,6.85666666666667,7.99666666666667,9.48333333333333,15.9266666666667,31.8433333333333,239.44
108662,0.72,375.74,180014,1.2,621.1,22.65,98266,43,6.85,8.01333333333333,9.53,15.9733333333333,31.8966666666667,239.116666666667
0,0.0,0.62,70460,0.47,244.16,22.65,98267,43,6.85,7.99333333333333,9.49,15.9366666666667,31.8566666666667,239.156666666667
0,0.0,0.62,52407,0.35,181.88,22.65,98268,43,6.85666666666667,7.99666666666667,9.53,16.0533333333333,32.01,239.076666666667
0,0.0,0.62,132904,0.89,459.14,22.65,98264,42,6.85666666666667,7.98666666666667,9.50333333333333,15.8333333333333,31.0,238.61
0,0.0,0.62,0,0.0,0.62,22.59,98268,42,6.84666666666667,8.02666666666667,9.66333333333333,16.03,29.86,238.2
0,0.0,0.62,0,0.0,0.62,22.56,98265,43,6.84333333333333,8.06,9.76666666666667,16.1566666666667,30.0133333333333,237.913333333333
47317,0.32,164.31,133045,0.89,459.62,22.58,98267,43,6.84333333333333,8.06666666666667,9.80666666666667,16.1133333333333,29.9333333333333,237.74
109070,0.73,377.14,178052,1.19,614.35,22.6,98269,43,6.84,8.04666666666667,9.83333333333333,15.6933333333333,29.0566666666667,237.66
0,0.0,0.62,30972,0.21,107.84,22.64,98262,43,6.84333333333333,8.00333333333333,9.76333333333333,15.28,30.8633333333333,237.463333333333
0,0.0,0.62,318660,2.12,1098.7,22.67,98264,42,6.84,8.01,9.82,15.0333333333333,28.5666666666667,237.376666666667
14103,0.09,49.48,115733,0.77,400.07,22.66,98264,42,6.82666666666667,7.96666666666667,9.76666666666667,14.5333333333333,26.8666666666667,237.243333333333
0,0.0,0.62,62310,0.42,216.05,22.58,98264,42,6.82333333333333,7.97,9.71,14.7466666666667,27.2433333333333,237.12
146044,0.97,504.32,435251,2.9,1504.37,22.58,98264,42,6.82333333333333,7.96666666666667,9.69333333333333,14.6866666666667,27.1633333333333,236.936666666667
0,0.0,0.62,157252,1.05,542.85,22.61,98257,42,6.82,7.95666666666667,9.67666666666667,14.67,27.1466666666667,236.673333333333
40132,0.27,139.49,87429,0.58,302.63,22.63,98261,43,6.82666666666667,7.99666666666667,9.75,14.9666666666667,27.56,236.72
68972,0.46,239.03,224799,1.5,775.09,22.63,98256,43,6.83,7.97666666666667,9.69333333333334,14.8966666666667,27.48,236.82
0,0.0,0.62,183625,1.22,633.51,22.67,98250,43,6.84,7.96333333333333,9.64,14.6566666666667,26.18,237.186666666667
0,0.0,0.62,102560,0.68,354.74,22.69,98250,42,6.83,7.92666666666667,9.59,14.3,23.7666666666667,237.02
0,0.0,0.62,145989,0.97,504.13,22.67,98251,42,6.80333333333333,7.87333333333333,9.53666666666667,13.7233333333333,21.6,236.476666666667
99704,0.66,344.9,149315,1.0,515.56,22.7,98246,42,6.80666666666667,7.86,9.56333333333333,12.9533333333333,17.77,236.483333333333
0,0.0,0.62,0,0.0,0.62,22.73,98248,42,6.8,7.85333333333333,9.53666666666667,13.0433333333333,17.9266666666667,236.266666666667
0,0.0,0.62,0,0.0,0.62,22.66,98247,42,6.79666666666667,7.83666666666667,9.50666666666667,12.8433333333333,17.6233333333333,236.233333333333
0,0.0,0.62,8225,0.05,29.12,22.73,98248,42,6.79,7.79666666666667,9.46666666666667,12.44,17.0166666666667,235.793333333333
0,0.0,0.62,0,0.0,0.62,22.7,98246,42,6.79,7.77,9.38333333333333,12.22,16.7366666666667,235.576666666667
0,0.0,0.62,19890,0.13,69.51,22.7,98249,42,6.78666666666667,7.77333333333333,9.43,12.3833333333333,16.9466666666667,235.483333333333
0,0.0,0.62,105430,0.7,364.62,22.73,98248,42,6.78666666666667,7.78666666666667,9.45,12.4433333333333,17.0266666666667,235.23
132666,0.88,458.32,189236,1.26,652.8,22.7,98248,42,6.76333333333333,7.77666666666667,9.45333333333333,12.4466666666667,17.03,234.673333333333
0,0.0,0.62,28174,0.19,98.16,22.73,98243,42,6.77,7.76333333333333,9.33333333333333,12.59,17.2933333333333,234.796666666667
0,0.0,0.62,89029,0.59,308.15,22.75,98244,42,6.76333333333333,7.75666666666667,9.29666666666667,12.6833333333333,17.4566666666667,234.64
214160,1.43,738.5,282362,1.88,973.35,22.74,98241,42,6.77,7.80666666666667,9.42,12.9633333333333,18.78,234.73
60304,0.4,209.13,290581,1.94,1001.7,22.72,98246,42,6.77666666666667,7.83,9.42666666666667,13.2766666666667,21.1466666666667,235.04
123888,0.83,428.13,174810,1.17,603.21,22.74,98242,42,6.78333333333333,7.80333333333333,9.29666666666667,12.9933333333333,20.7766666666667,235.11
0,0.0,0.62,137705,0.92,475.65,22.65,98242,43,6.77333333333333,7.79,9.31,13.01,20.7966666666667,234.896666666667
0,0.0,0.62,64335,0.43,223.04,22.62,98240,42,6.78,7.80666666666667,9.27666666666667,13.5266666666667,22.33,235.063333333333
0,0.0,0.62,0,0.0,0.62,22.59,98236,42,6.78,7.77666666666667,9.12,13.62,22.8966666666667,235.103333333333
50973,0.34,176.93,132075,0.88,456.28,22.62,98236,42,6.77,7.75,9.07,13.5766666666667,22.85,234.7
0,0.0,0.62,0,0.0,0.62,22.56,98229,42,6.76666666666667,7.79,9.05,14.35,24.2733333333333,234.67
0,0.0,0.62,81598,0.54,282.55,22.5,98225,43,6.75,7.75666666666667,8.97333333333333,14.2,24.0833333333333,234.143333333333
164195,1.09,566.72,225585,1.5,777.8,22.49,98223,43,6.74,7.74,8.92666666666667,14.1166666666667,23.9766666666667,233.79
0,0.0,0.62,0,0.0,0.62,22.5,98222,43,6.74333333333333,7.73666666666667,8.88666666666667,14.0766666666667,23.9366666666667,233.973333333333
0,0.0,0.62,170998,1.14,590.1,22.52,98222,43,6.75,7.75666666666667,8.92,14.1033333333333,23.9633333333333,233.983333333333
93167,0.62,322.4,164413,1.1,567.47,22.45,98218,43,6.74333333333333,7.73,8.85,13.96,23.78,234.026666666667
0,0.0,0.62,30464,0.2,106.08,22.42,98219,43,6.73666666666667,7.72,8.83,13.9466666666667,23.76,234.083333333333
0,0.0,0.62,1542,0.01,5.97,22.39,98222,43,6.73666666666667,7.65,8.66,13.3566666666667,22.9433333333333,234.17
0,0.0,0.62,126393,0.84,436.74,22.32,98217,43,6.73,7.61666666666667,8.55333333333333,13.3433333333333,22.9733333333333,233.916666666667
0,0.0,0.62,0,0.0,0.62,22.36,98218,43,6.71333333333333,7.62333333333333,8.54,13.5633333333333,23.3166666666667,233.59
0,0.0,0.62,64481,0.43,223.54,22.38,98220,43,6.71333333333333,7.59666666666667,8.47666666666667,13.3533333333333,23.0266666666667,233.253333333333
0,0.0,0.62,0,0.0,0.62,22.38,98218,43,6.69333333333333,7.56,8.44333333333333,12.9433333333333,20.5166666666667,232.77
0,0.0,0.62,105974,0.71,366.49,22.31,98214,43,6.68,7.55666666666667,8.49666666666667,12.8466666666667,19.3966666666667,232.363333333333
0,0.0,0.62,53893,0.36,187.01,22.3,98216,43,6.66666666666667,7.54,8.48666666666667,12.8266666666667,19.3766666666667,231.96
0,0.0,0.62,0,0.0,0.62,22.29,98217,43,6.68,7.54333333333333,8.47333333333333,12.82,19.37,232.086666666667
0,0.0,0.62,34988,0.23,121.72,22.28,98208,43,6.67333333333333,7.49666666666667,8.46333333333333,12.31,18.57,231.783333333333
0,0.0,0.62,0,0.0,0.62,22.27,98214,43,6.65666666666667,7.48666666666667,8.46333333333333,12.3033333333333,18.5633333333333,231.523333333333
0,0.0,0.62,78045,0.52,270.3,22.3,98210,43,6.63666666666667,7.48,8.46,12.31,18.57,231.116666666667
0,0.0,0.62,77488,0.52,268.38,22.28,98212,43,6.62333333333333,7.43333333333333,8.37666666666667,11.9966666666667,18.1433333333333,230.493333333333
75134,0.5,260.27,163336,1.09,563.77,22.28,98209,43,6.59666666666667,7.40333333333333,8.34333333333333,11.9633333333333,18.1133333333333,229.64
147963,0.99,510.92,299444,2.0,1032.3,22.28,98208,43,6.57666666666667,7.37,8.29,11.91,18.06,228.976666666667
46250,0.31,160.62,155361,1.04,536.35,22.32,98205,43,6.6,7.39333333333333,8.32666666666667,11.95,18.0966666666667,229.226666666667
94349,0.63,326.47,135855,0.91,469.28,22.26,98201,43,6.59666666666667,7.39666666666667,8.34,12.1633333333333,21.2466666666667,229.176666666667
48454,0.32,168.23,123780,0.83,427.75,22.27,98197,43,6.59,7.38333333333333,8.34,12.04,21.06,229.12
0,0.0,0.62,0,0.0,0.62,22.38,98201,43,6.6,7.39,8.27666666666667,12.3766666666667,24.7466666666667,229.393333333333
0,0.0,0.62,2793,0.02,10.3,22.41,98202,43,6.59666666666667,7.39333333333333,8.27666666666667,12.35,24.71,229.526666666667
24435,0.16,85.23,131540,0.88,454.44,22.4,98205,43,6.60333333333333,7.37666666666667,8.13333333333333,12.39,26.7466666666667,229.886666666667
58046,0.39,201.34,124278,0.83,429.47,22.37,98202,43,6.6,7.36333333333333,8.09,12.4266666666667,27.7766666666667,229.853333333333
0,0.0,0.62,5672,0.04,20.28,22.39,98203,43,6.61,7.43,8.10333333333333,13.4633333333333,29.6,229.996666666667
0,0.0,0.62,16761,0.11,58.68,22.37,98202,43,6.6,7.42666666666667,8.12666666666667,13.4,29.52,230.06
0,0.0,0.62,0,0.0,0.62,22.35,98203,43,6.59,7.45666666666667,8.20666666666667,13.7233333333333,30.0066666666667,229.59
81320,0.54,281.59,135848,0.91,469.26,22.33,98201,43,6.57,7.41333333333333,8.07,13.7833333333333,29.9133333333333,228.706666666667
0,0.0,0.62,29377,0.2,102.32,22.33,98204,43,6.54666666666667,7.40666666666667,8.06,13.8533333333333,29.4966666666667,227.806666666667
0,0.0,0.62,31373,0.21,109.22,22.32,98203,43,6.52,7.38,7.98666666666667,13.9233333333333,30.58,226.896666666667
0,0.0,0.62,142622,0.95,492.55,22.33,98200,43,6.50666666666667,7.37,7.93666666666667,14.1566666666667,32.87,226.406666666667
50135,0.33,174.04,187714,1.25,647.57,22.33,98202,43,6.49,7.32333333333333,7.89666666666667,13.5733333333333,31.27,225.756666666667
0,0.0,0.62,38507,0.26,133.88,22.3,98201,43,6.45333333333333,7.33,7.94333333333333,13.7566666666667,31.39,224.92
15288,0.1,53.58,219310,1.46,756.21,22.33,98198,43,6.44333333333333,7.40333333333333,8.00666666666667,14.6533333333333,33.1733333333333,224.406666666667
0,0.0,0.62,0,0.0,0.62,22.32,98202,43,6.43,7.34666666666667,8.04666666666667,13.8933333333333,31.77,223.75
37008,0.25,128.7,100003,0.67,345.93,22.3,98195,43,6.41666666666667,7.36666666666667,8.12,14.0033333333333,31.9033333333333,223.18
0,0.0,0.62,0,0.0,0.62,22.32,98198,44,6.40333333333333,7.39,8.21333333333333,14.16,32.0966666666667,222.896666666667
0,0.0,0.62,53576,0.36,185.92,22.32,98194,43,6.38333333333333,7.37333333333333,8.2,14.15,32.09,222.353333333333
0,0.0,0.62,0,0.0,0.62,22.29,98192,44,6.36666666666667,7.34666666666667,8.17,14.12,32.0533333333333,221.773333333333
0,0.0,0.62,35083,0.23,122.05,22.32,98192,44,6.35666666666667,7.32333333333333,8.13333333333333,14.0833333333333,32.02,221.08
0,0.0,0.62,0,0.0,0.62,22.36,98193,43,6.33,7.29,8.09,14.04,31.98,220.43
0,0.0,0.62,64320,0.43,222.98,22.37,98193,43,6.33,7.28333333333333,8.08333333333333,14.0333333333333,31.9666666666667,219.913333333333
0,0.0,0.62,42504,0.28,147.69,22.41,98188,43,6.32333333333333,7.30666666666667,8.06666666666667,14.4466666666667,32.6633333333333,219.47
0,0.0,0.62,0,0.0,0.62,22.41,98195,43,6.30333333333333,7.25,7.99,14.13,32.2166666666667,218.896666666667
0,0.0,0.62,159292,1.06,549.86,22.4,98192,43,6.29333333333333,7.26333333333333,8.05,14.2,32.3,217.886666666667
81209,0.54,281.21,302696,2.02,1043.53,22.44,98196,43,6.28666666666667,7.26333333333333,7.99,14.6866666666667,33.79,217.583333333333
0,0.0,0.62,73390,0.49,254.26,22.42,98188,43,6.29,7.27333333333333,7.98,14.95,34.56,217.55
92040,0.61,318.52,279140,1.86,962.23,22.39,98191,43,6.27,7.26,7.97,14.94,34.55,217.296666666667
151948,1.01,524.62,315424,2.1,1087.52,22.4,98192,43,6.27,7.26,7.98,14.95,34.5566666666667,217.026666666667
0,0.0,0.62,281981,1.88,972.03,22.34,98193,44,6.26,7.23333333333333,7.94,14.91,34.52,216.606666666667
0,0.0,0.62,0,0.0,0.62,22.32,98188,44,6.27,7.28,7.99333333333333,15.4566666666667,35.32,216.78
0,0.0,0.62,38395,0.26,133.49,22.35,98189,44,6.27,7.29333333333333,8.01,15.47,35.3333333333333,216.716666666667
0,0.0,0.62,0,0.0,0.62,22.39,98191,44,6.28,7.33333333333333,8.1,15.7533333333333,35.72,216.78
0,0.0,0.62,0,0.0,0.62,22.41,98189,44,6.27333333333333,7.35333333333333,8.16666666666667,15.9066666666667,35.9166666666667,216.723333333333
0,0.0,0.62,0,0.0,0.62,22.43,98186,43,6.26,7.33,8.13,15.87,35.8733333333333,216.42
0,0.0,0.62,120636,0.8,416.94,22.46,98187,43,6.26,7.36666666666667,8.22666666666667,16.05,36.1,215.923333333333
0,0.0,0.62,0,0.0,0.62,22.45,98191,43,6.25,7.32,8.17333333333333,15.5566666666667,32.54,215.33
0,0.0,0.62,29413,0.2,102.45,22.49,98193,43,6.24333333333333,7.37,8.32666666666667,15.92,33.0233333333333,215.096666666667
0,0.0,0.62,85516,0.57,296.04,22.51,98188,43,6.23333333333333,7.39333333333333,8.42333333333333,16.1333333333333,33.3033333333333,214.71
0,0.0,0.62,0,0.0,0.62,22.53,98185,43,6.22,7.34,8.37333333333333,15.5933333333333,29.3633333333333,214.23
0,0.0,0.62,34425,0.23,119.77,22.49,98191,43,6.21,7.33666666666667,8.38,15.6,29.3666666666667,213.916666666667
0,0.0,0.62,115500,0.77,399.27,22.55,98186,43,6.19333333333333,7.31333333333333,8.38333333333333,15.3,27.01,213.246666666667
0,0.0,0.62,0,0.0,0.62,22.49,98188,43,6.18666666666667,7.28333333333333,8.31333333333333,15.2133333333333,26.9066666666667,212.766666666667
0,0.0,0.62,12994,0.09,45.64,22.49,98187,43,6.15333333333333,7.14333333333333,8.15333333333333,14.0533333333333,26.85,211.693333333333
0,0.0,0.62,86216,0.57,298.46,22.48,98187,43,6.13666666666667,7.07333333333333,8.03666666666667,13.5733333333333,26.1333333333333,211.613333333333
47308,0.32,164.28,117891,0.79,407.5,22.43,98185,44,6.13333333333333,7.10333333333333,8.19333333333333,13.3733333333333,25.0633333333333,211.756666666667
0,0.0,0.62,61339,0.41,212.7,22.42,98182,44,6.14333333333333,7.10666666666667,8.26333333333333,13.0766666666667,23.21,212.046666666667
0,0.0,0.62,0,0.0,0.62,22.43,98184,44,6.15333333333333,7.12666666666667,8.34,13.0233333333333,22.15,212.27
261665,1.74,902.0,621904,4.15,2169.63,22.45,98186,44,6.16,7.10666666666667,8.32333333333333,12.7133333333333,19.7733333333333,212.533333333333
0,0.0,0.62,0,0.0,0.62,22.45,98180,44,6.15666666666667,7.10333333333333,8.31666666666667,12.7033333333333,19.7666666666667,212.663333333333
0,0.0,0.62,34051,0.23,118.48,22.39,98183,44,6.18,7.08,8.31,12.34,18.9866666666667,213.27
29108,0.19,101.39,448439,2.99,1550.64,22.38,98180,44,6.18333333333333,7.02333333333333,8.3,11.5433333333333,17.3333333333333,213.763333333333
0,0.0,0.62,20328,0.14,71.02,22.42,98187,44,6.19666666666667,7.05,8.33,11.6066666666667,17.41,213.906666666667
